time,gold,towers,kills,blue_team,red_team,kda_top,kda_jungle,kda_mid,kda_adc,kda_supp,minions_top,minions_jungle,minions_mid,minions_adc,minions_supp,hextech_dragon,infernal_dragon,mountain_dragon,ocean_dragon,wind_dragon,baron,elder,herald,champion_red_top,champion_red_jungle,champion_red_mid,champion_red_adc,champion_red_supp,champion_blue_top,champion_blue_jungle,champion_blue_mid,champion_blue_adc,champion_blue_supp
00:29:41,17000.0,6.0,11.0,Misfits Gaming,Team BDS,9.666666666666666,8.0,10.666666666666666,-5.0,3.6,-75.0,-8.0,56.0,80.0,11.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Akali,Xayah,Maokai,Ornn,Wukong,Twisted Fate,Xayah,Tahm Kench
00:31:37,-6000.0,,-2.0,Astralis,,-1.0,-1.0,,-1.0,-3.0,-49.0,9.0,28.0,-12.0,11.0,0,0,0,0,0,-1,1,1,Ornn,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Renata Glasc
00:34:14,10100.0,7.0,6.0,,Excel Esports,,,,,,,,,,,0,0,0,0,0,1,1,0,Ornn,Volibear,Sylas,Draven,Sona,Sylas,Nocturne,Sylas,Kalista,Renata Glasc
00:26:31,-300.0,2.0,-4.0,Team Vitality,Mad Lions,,,-2.0,-2.5,-3.0,-15.0,-20.0,27.0,7.0,-7.0,0,-1,-1,1,0,0,1,0,Ornn,Ivern,Sylas,Zeri,Amumu,Sejuani,Xin Zhao,Azir,Lucian,Nami
00:36:57,-3900.0,,-12.0,Astralis,Team Vitality,8.0,6.666666666666666,0.33333333333333326,-10.6,-1.0,-59.0,19.0,2.0,-39.0,-22.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Twisted Fate,Zeri,Amumu,Ornn,Trundle,Sylas,Xayah,Renata Glasc
00:32:27,13600.0,-4.0,-2.0,Astralis,,,-1.0,,-1.0,-3.0,-54.0,11.0,30.0,-12.0,11.0,0,0,0,0,0,-1,1,0,Gragas,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Tahm Kench
00:27:21,-300.0,2.0,-4.0,Team Vitality,Mad Lions,,,-2.0,-2.5,-3.0,-16.0,-23.0,28.0,8.0,-4.0,0,-1,-1,1,0,0,1,0,Ornn,Ivern,Sylas,Zeri,Amumu,Sejuani,Xin Zhao,Azir,Lucian,Nami
00:33:30,-700.0,-1.0,,SK Gaming,Astralis,4.5,8.333333333333334,10.666666666666666,7.5,9.0,17.0,-3.0,17.0,-44.0,-22.0,0,0,0,0,0,1,1,0,Gangplank,Viego,Twisted Fate,Zeri,Tahm Kench,Gwen,Karthus,Twisted Fate,Aphelios,Renata Glasc
00:37:47,-3400.0,,-12.0,Astralis,Team Vitality,8.0,6.666666666666666,0.33333333333333326,-10.6,-1.0,-59.0,21.0,11.0,-38.0,-21.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Twisted Fate,Zeri,Amumu,Ornn,Trundle,Sylas,Xayah,Renata Glasc
00:33:17,-7100.0,-4.0,-2.0,Astralis,Excel Esports,-1.0,-1.0,,-1.0,-3.0,-60.0,5.0,29.0,-14.0,10.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Tahm Kench
00:34:20,,-1.0,7.0,SK Gaming,Astralis,4.5,8.333333333333334,10.666666666666666,7.5,9.0,2.0,-3.0,15.0,-46.0,-22.0,0,0,0,0,0,1,0,0,Gangplank,Viego,Orianna,Zeri,Tahm Kench,Gwen,Karthus,Katarina,Ashe,Renata Glasc
00:38:37,,-2.0,-12.0,Astralis,Team Vitality,8.0,6.666666666666666,0.33333333333333326,-10.6,-1.0,-56.0,19.0,14.0,-41.0,-21.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Twisted Fate,Zeri,Amumu,Ornn,Trundle,Vex,Lucian,Renata Glasc
00:18:56,4300.0,4.0,1.0,Misfits Gaming,SK Gaming,-1.0,,0.0,3.0,30.0,-19.0,-18.0,2.0,39.0,-18.0,0,0,0,0,0,1,1,0,Aatrox,Viego,Lissandra,Ezreal,Amumu,Ornn,Wukong,Sylas,Zeri,Tahm Kench
00:34:07,-7100.0,-4.0,-2.0,Astralis,Excel Esports,-1.0,-1.0,-4.0,-1.0,-3.0,-63.0,3.0,35.0,-300.0,9.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Tahm Kench
00:29:01,-400.0,1.0,-4.0,Team Vitality,Mad Lions,,,-2.0,-2.5,-3.0,-21.0,-20.0,37.0,3.0,-5.0,0,-1,-1,1,0,0,1,0,Ornn,Ivern,Sylas,Zeri,Amumu,Sejuani,Xin Zhao,Azir,Lucian,Nami
00:35:10,-900.0,-1.0,10.0,SK Gaming,Astralis,6.0,4.25,,5.333333333333333,13.75,2.0,-6.0,20.0,-46.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Akali,Xayah,Renata Glasc,Gwen,Ivern,Anivia,Xayah,Renata Glasc
00:19:46,2710.0,4.0,-5.0,Misfits Gaming,SK Gaming,-1.0,,0.0,3.0,30.0,-16.0,-115.0,0.0,33.0,-19.0,0,0,0,0,0,1,1,0,Aatrox,Viego,Lissandra,Ezreal,Amumu,Ornn,Wukong,Sylas,Xayah,Tahm Kench
00:34:57,-5270.0,-4.0,-2.0,Astralis,Excel Esports,,-1.0,,-1.0,-3.0,-63.0,3.0,32.0,-18.0,10.0,0,0,0,0,0,1,1,0,Ornn,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Tahm Kench
00:29:51,-5200.0,2.0,-4.0,Team Vitality,Mad Lions,,,-2.0,-2.5,-3.0,-22.0,-20.0,45.0,7.0,8.0,0,0,0,1,0,0,1,0,Ornn,Ivern,Sylas,Zeri,Amumu,Sejuani,Xin Zhao,Azir,Lucian,Nami
00:20:36,3470.0,,1.0,Misfits Gaming,SK Gaming,-1.0,,0.0,3.0,0.0,-27.0,-9.0,10.0,43.0,-19.0,0,0,0,0,0,1,1,0,Aatrox,Viego,Lissandra,Ezreal,Amumu,Ornn,Wukong,Sylas,Xayah,Tahm Kench
00:35:47,-12000.0,-4.0,,Astralis,Excel Esports,-1.0,-1.0,,-1.0,-3.0,-60.0,5.0,40.0,-23.0,9.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Tahm Kench
00:30:41,500.0,1.0,-4.0,Team Vitality,Mad Lions,,,-2.0,-2.5,-3.0,-24.0,-20.0,53.0,3.0,8.0,0,-2,-2,1,0,0,1,0,Ornn,Ivern,Sylas,Zeri,Amumu,Sejuani,Xin Zhao,Azir,Lucian,Nami
00:21:26,,,1.0,Misfits Gaming,SK Gaming,-1.0,,0.0,3.0,0.0,-32.0,-10.0,21.0,37.0,-21.0,0,0,0,0,0,1,1,0,Aatrox,Viego,Lissandra,Ezreal,Amumu,Ryze,Wukong,Sylas,Xayah,Tahm Kench
00:36:37,-5740.0,-4.0,-2.0,Astralis,Excel Esports,-1.0,-1.0,,-1.0,-3.0,-67.0,1.0,42.0,-22.0,7.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Renata Glasc
00:31:31,500.0,1.0,-4.0,Team Vitality,Mad Lions,,,-2.0,-2.5,-3.0,-11.0,-11.0,39.0,-5.0,7.0,0,-2,-1,1,0,0,1,0,Ornn,Ivern,Sylas,Zeri,Amumu,Sejuani,Xin Zhao,Azir,Lucian,Nami
00:22:16,4500.0,4.0,1.0,,SK Gaming,-1.0,,0.0,,0.0,-31.0,-13.0,21.0,33.0,-20.0,0,0,0,0,0,1,1,0,Aatrox,Viego,Lissandra,Ezreal,Amumu,Ornn,Wukong,Sylas,Xayah,Tahm Kench
00:32:21,,1.0,-4.0,Team Vitality,Mad Lions,,,-2.0,-2.5,-3.0,-11.0,-14.0,48.0,5.0,7.0,0,-2,-1,1,0,0,1,0,Ornn,Ivern,Sylas,Zeri,Amumu,Sejuani,Xin Zhao,Azir,Lucian,Nami
00:42:47,-2000.0,4.0,-1.0,Astralis,Team Vitality,11.75,4.0,0.3999999999999999,-14.166666666666666,0.5,-33.0,8.0,1.0,-47.0,-22.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Twisted Fate,Zeri,Tahm Kench,Ornn,Trundle,Sylas,Xayah,Renata Glasc
00:38:17,-10600.0,-2.0,-4.0,Astralis,,-3.5,-4.5,-6.0,-3.0,-5.0,-83.0,-9.0,58.0,-16.0,7.0,0,0,0,0,0,-1,1,0,Ornn,Udyr,Lissandra,Kalista,Alistar,Ornn,Ivern,Orianna,Ashe,Tahm Kench
00:43:37,5920.0,4.0,-1.0,,Team Vitality,11.75,4.0,-1.657142857142857,-14.166666666666666,0.5,-44.0,11.0,5.0,-52.0,-22.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Twisted Fate,Senna,Amumu,Ornn,Trundle,Sylas,Xayah,Renata Glasc
00:39:07,4950.0,-6.0,-4.0,Astralis,,-5.5,-4.5,-1.0,-4.0,-2.5,-82.0,-7.0,58.0,-5.0,-36.0,0,0,0,0,0,-1,1,0,Gnar,Udyr,Twisted Fate,Kalista,Tahm Kench,Ornn,Wukong,Orianna,Ashe,Renata Glasc
00:04:26,0.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Akshan,Draven,Rakan
00:40:47,-10500.0,,6.0,Astralis,,-6.0,-5.0,31.333333333333332,-4.5,-2.6666666666666665,-90.0,-4.0,79.0,-3.0,6.0,0,0,0,0,0,-1,1,0,Gnar,Udyr,Twisted Fate,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Renata Glasc
00:02:16,0.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-6.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Akshan,Draven,Rakan
00:26:26,6200.0,5.0,-3.0,,SK Gaming,3.0,3.75,6.5,7.0,5.0,-74.0,-5.0,31.0,42.0,-18.0,0,0,0,0,0,1,1,0,Aatrox,Viego,Lissandra,Ezreal,Amumu,Ornn,Wukong,Sylas,Xayah,Renata Glasc
00:41:37,-10500.0,,-4.0,Astralis,Excel Esports,-6.0,-5.0,31.333333333333332,-4.5,-2.6666666666666665,-95.0,-9.0,92.0,-4.0,5.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Lissandra,Kalista,Alistar,Ornn,Wukong,Orianna,Ashe,Tahm Kench
00:03:06,2000.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,6.0,104.0,0.0,,0.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Akshan,Draven,Rakan
00:27:16,-3900.0,6.0,-2.0,Misfits Gaming,SK Gaming,4.0,4.9,8.5,9.0,8.5,-41.0,-3.0,32.0,56.0,-17.0,0,0,0,0,0,1,1,0,Aatrox,Ivern,Yasuo,Ezreal,Amumu,Ornn,Wukong,Sylas,Xayah,Tahm Kench
00:03:56,,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,-1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Akshan,Draven,Rakan
00:28:06,11200.0,7.0,9.0,Misfits Gaming,SK Gaming,4.0,5.5,9.5,10.0,9.5,-55.0,-3.0,33.0,55.0,-16.0,0,0,0,0,0,1,1,0,Aatrox,Ivern,Lissandra,Ezreal,Rakan,Ornn,Wukong,Sylas,Xayah,Renata Glasc
00:04:46,5500.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,-7.0,-8.0,0.0,14.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Akshan,Draven,Rakan
00:00:39,0.0,0.0,0.0,Excel Esports,SK Gaming,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,1,1,0,Sett,Poppy,Katarina,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:28:56,10900.0,7.0,9.0,Misfits Gaming,SK Gaming,4.0,5.5,9.5,,9.5,-68.0,-11.0,23.0,46.0,-16.0,0,0,0,0,0,1,1,0,Aatrox,Viego,Lissandra,Ezreal,Amumu,Ornn,Wukong,Sylas,Xayah,Renata Glasc
00:05:36,-6400.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,-3.0,,0.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Annie,Sivir,Amumu,Darius,Fiddlesticks,Akshan,Draven,Rakan
00:01:29,0.0,0.0,0.0,Excel Esports,SK Gaming,0.0,,0.0,0.0,0.0,1.0,,,,,0,0,0,0,0,1,1,0,Sett,Poppy,Katarina,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:44:57,7093.0,2.0,11.0,,Excel Esports,-1.5,-2.5,,3.3333333333333335,0.8333333333333335,-87.0,-27.0,109.0,14.0,5.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Lissandra,Xayah,Renata Glasc,Ornn,Wukong,Orianna,Ashe,Renata Glasc
00:06:26,-200.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Sylas,Draven,Rakan
00:02:19,0.0,0.0,0.0,,SK Gaming,0.0,0.0,0.0,0.0,0.0,,-7.0,4.0,,0.0,0,0,0,0,0,1,1,0,Ornn,Rek'Sai,Twisted Fate,Xayah,Renata Glasc,Ornn,Ivern,Akshan,Akshan,Tahm Kench
00:07:16,-400.0,0.0,,SK Gaming,Team Vitality,0.0,0.0,,0.0,0.0,-46.0,0.0,-58.0,-17.0,1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Sylas,Draven,Rakan
00:03:09,-1000.0,0.0,0.0,,SK Gaming,0.0,0.0,0.0,0.0,0.0,-4.0,6.0,12.0,-4.0,,0,0,0,0,0,1,1,0,Sett,Poppy,Katarina,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:08:06,-11100.0,0.0,0.0,SK Gaming,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-13.0,-18.0,601.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Fiddlesticks,Sylas,Draven,Rakan
00:03:59,-200.0,0.0,0.0,,SK Gaming,0.0,0.0,0.0,0.0,0.0,-21.0,,-1.0,,2.0,0,0,0,0,0,1,1,0,Sett,Poppy,Katarina,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:08:56,-400.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,10.0,-54.0,-72.0,-70.0,1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Lillia,Katarina,Draven,Rakan
00:04:49,-1000.0,0.0,0.0,,SK Gaming,0.0,0.0,0.0,0.0,0.0,-8.0,-6.0,-33.0,5.0,1.0,0,0,0,0,0,1,1,0,Sett,Poppy,Katarina,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:02:46,-600.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,60.0,1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Lillia,Sylas,Draven,Rakan
00:05:39,,0.0,0.0,,SK Gaming,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,-2.0,37.0,,0,0,0,0,0,1,1,0,Sett,Poppy,Annie,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:00:47,0.0,0.0,0.0,Team Vitality,,0.0,,0.0,0.0,0.0,,,,,,0,0,0,0,0,1,1,0,Kennen,Ivern,Qiyana,Zeri,Amumu,Gnar,Trundle,Swain,Sivir,Tahm Kench
00:10:36,-15800.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,,0.0,0.0,3.0,-60.0,-6.0,-90.0,1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Lillia,Sylas,Draven,Rakan
00:06:29,,0.0,0.0,,SK Gaming,0.0,0.0,0.0,0.0,0.0,,-6.0,-2.0,-47.0,3.0,0,0,0,0,0,1,1,0,Sett,Poppy,Sylas,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:01:37,0.0,0.0,0.0,Team Vitality,,0.0,0.0,0.0,0.0,0.0,30.0,,,,,0,0,0,0,0,1,1,0,Kennen,Ivern,Qiyana,Zeri,Amumu,Gnar,Trundle,Swain,Sivir,Tahm Kench
00:01:26,5800.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-17.0,13.0,0,0,0,0,0,1,1,-1,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Lillia,Sylas,Draven,Amumu
00:07:13,-1600.0,0.0,-1.0,,SK Gaming,,,,,,451.0,901.0,399.0,119.0,4.0,0,0,0,0,0,1,1,0,Sett,Poppy,Sylas,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:00:48,0.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,1,1,0,Gnar,Udyr,Katarina,Aphelios,Amumu,Ornn,Wukong,Swain,Sivir,Nautilus
00:02:27,-3550.0,0.0,0.0,Team Vitality,,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,8.0,,,0,0,0,0,0,1,1,0,Kennen,Ivern,Qiyana,Zeri,Amumu,Gnar,Trundle,Swain,Sivir,Tahm Kench
00:12:16,-400.0,0.0,0.0,SK Gaming,Team Vitality,0.0,0.0,,0.0,0.0,13.0,-3.0,-7.0,82.0,-17.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Amumu,Darius,Lillia,Katarina,Draven,Amumu
00:08:09,-1600.0,0.0,-1.0,,SK Gaming,0.0,-11.0,0.0,-1.0,-1.0,9.0,-2.0,71.0,62.0,2.0,0,0,0,0,0,1,1,0,Sett,Poppy,Orianna,Zeri,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:01:38,100.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,,,,-1.0,,0,0,0,0,0,1,1,0,Gnar,Udyr,Katarina,Aphelios,Amumu,Ornn,Wukong,Swain,Sivir,Nautilus
00:03:17,2300.0,0.0,2.0,Team Vitality,Team BDS,2.0,2.0,2.0,0.0,0.0,-4.0,3.0,-6.0,7.0,3.0,0,0,0,0,0,1,1,0,Kennen,Ivern,Qiyana,Zeri,Amumu,Gnar,Trundle,Swain,Sivir,Tahm Kench
00:13:06,-1100.0,0.0,0.0,SK Gaming,Team Vitality,0.0,-10.0,10.0,10.0,10.0,4.0,-6.0,-8.0,-31.0,3.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Xayah,Amumu,Sett,Lillia,Katarina,Draven,Amumu
00:08:59,-1600.0,0.0,-1.0,,SK Gaming,0.0,-11.0,0.0,-1.0,-11.0,-26.0,4.0,,16.0,1.0,0,0,0,0,0,1,1,0,Sett,Poppy,Sylas,Draven,Tahm Kench,Sylas,Trundle,Azir,Sivir,Renata Glasc
00:01:06,0.0,0.0,0.0,Rogue,SK Gaming,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,1,1,0,Ornn,Ivern,Sylas,Aphelios,Tahm Kench,Warwick,Trundle,Twisted Fate,Xayah,Tahm Kench
00:02:28,,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,27.0,34.0,,,,0,0,0,0,0,1,1,0,Gnar,Udyr,Orianna,Aphelios,Amumu,Ornn,Wukong,Swain,Sivir,Nautilus
00:04:07,5000.0,0.0,2.0,Team Vitality,Team BDS,,,,,,,,,,,0,0,0,0,0,1,1,0,Kennen,Ivern,Qiyana,Zeri,Amumu,Ornn,Trundle,Swain,Sivir,Tahm Kench
00:09:49,3280.0,0.0,-2.0,,SK Gaming,0.0,-2.0,-1.0,-2.0,-3.0,-28.0,3.0,,-10.0,1.0,0,0,0,0,0,1,1,0,Sett,Poppy,Sylas,Draven,Nautilus,Sylas,Trundle,Twisted Fate,Sivir,Tahm Kench
00:01:56,0.0,0.0,0.0,Rogue,SK Gaming,0.0,0.0,0.0,0.0,0.0,2.0,,-4.0,,3.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Sylas,Aphelios,Tahm Kench,Warwick,Trundle,Twisted Fate,Akshan,Renata Glasc
00:00:33,0.0,0.0,0.0,Misfits Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,,1.0,,,10.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Katarina,Xayah,Tahm Kench,Gwen,Viego,Sylas,Xayah,Nautilus
00:03:18,-4400.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,-3.0,,2.0,-3.0,0.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Orianna,Aphelios,Amumu,Ornn,Wukong,Swain,Sivir,Nautilus
00:04:57,-6000.0,0.0,3.0,Team Vitality,Team BDS,2.0,3.0,3.0,0.0,1.0,5.0,4.0,-4.0,4.0,3.0,0,0,0,0,0,1,1,0,Kennen,Ivern,Qiyana,Zeri,Amumu,Gnar,Trundle,Swain,Sivir,Renata Glasc
00:14:46,-300.0,0.0,1.0,SK Gaming,Team Vitality,0.0,-10.0,1.5,11.0,1.0,10.0,-2.0,-2.0,-18.0,2.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Trundle,Sett,Lillia,Anivia,Draven,Amumu
00:02:46,3810.0,0.0,0.0,Rogue,SK Gaming,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,6.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Orianna,Aphelios,Tahm Kench,Warwick,Trundle,Twisted Fate,Xayah,Tahm Kench
00:01:23,0.0,0.0,0.0,Misfits Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0,1,1,0,Gangplank,Ivern,Katarina,Xayah,Tahm Kench,Gwen,Viego,Sylas,Xayah,Nautilus
00:04:08,600.0,0.0,1.0,Astralis,Rogue,0.0,,1.0,0.0,0.0,-5.0,8.0,0.0,,0.0,0,0,0,0,0,1,1,0,Ornn,Udyr,Katarina,Aphelios,Amumu,Ornn,Wukong,Swain,Sivir,Nautilus
00:01:29,-3300.0,0.0,-2.0,,SK Gaming,0.0,-2.0,-1.0,-2.0,-3.0,-31.0,-65.0,-7.0,3.0,11.0,0,0,0,0,0,1,1,-1,Sett,Poppy,Sylas,Draven,Nautilus,Sylas,Trundle,Azir,Sivir,Tahm Kench
00:03:36,4300.0,0.0,0.0,Rogue,SK Gaming,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,13.0,0.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Sylas,Aphelios,Tahm Kench,Warwick,Trundle,Twisted Fate,Xayah,Tahm Kench
00:02:13,0.0,0.0,0.0,Misfits Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-1.0,,0,0,0,0,0,1,1,0,Gangplank,Ivern,Orianna,Xayah,Tahm Kench,Gwen,Viego,Sylas,Xayah,Nautilus
00:04:58,17000.0,0.0,1.0,Astralis,Rogue,0.0,,1.0,0.0,0.0,2.0,12.0,-6.0,-34.0,0.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Katarina,Aphelios,Amumu,Ornn,Wukong,Swain,Sivir,Nautilus
00:06:37,1700.0,0.0,3.0,Team Vitality,Team BDS,2.0,3.0,3.0,0.0,1.0,5.0,1.0,-42.0,-3.0,0.0,0,0,0,0,0,1,1,0,Kennen,Ivern,Zoe,Zeri,Amumu,Gnar,Trundle,Swain,Sivir,Renata Glasc
00:12:19,-3300.0,0.0,-2.0,,SK Gaming,0.0,-2.0,-1.0,-2.0,-3.0,-37.0,,-7.0,-6.0,0.0,0,0,0,0,0,1,1,-1,Sett,Poppy,Sylas,Draven,Nautilus,Sylas,Trundle,Azir,Sivir,Tahm Kench
00:04:26,6500.0,0.0,1.0,Rogue,SK Gaming,1.0,1.0,0.0,0.0,0.0,6.0,-1.0,2.0,0.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Sylas,Aphelios,Tahm Kench,Warwick,Trundle,Twisted Fate,Xayah,Amumu
00:03:03,-2000.0,0.0,0.0,Misfits Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-15.0,13.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Orianna,Xayah,Tahm Kench,Gwen,Viego,Sylas,Xayah,Nautilus
00:05:48,1100.0,0.0,1.0,Astralis,Rogue,0.0,,1.0,0.0,0.0,1.0,10.0,4.0,-8.0,3.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Sylas,Aphelios,Alistar,Ornn,Wukong,Sylas,Sivir,Nautilus
00:07:27,2100.0,0.0,3.0,Team Vitality,Team BDS,2.0,3.0,3.0,0.0,1.0,7.0,1.0,3.0,-3.0,2.0,0,0,0,0,0,1,1,0,Kennen,Ivern,Qiyana,Zeri,Amumu,Ornn,Trundle,Sylas,Sivir,Renata Glasc
00:07:16,-1700.0,0.0,-2.0,SK Gaming,Team Vitality,-2.0,-12.0,0.5,,-1.0,10.0,1.0,13.0,-24.0,0.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Sivir,Trundle,Darius,Lillia,Katarina,Draven,Rakan
00:13:09,-3500.0,0.0,-3.0,,SK Gaming,0.0,-2.0,-1.0,-2.0,-3.0,-32.0,0.0,-7.0,-4.0,-3.0,0,0,0,0,0,1,1,0,Sett,Poppy,Sylas,Draven,Nautilus,Sylas,Trundle,Azir,Sivir,Tahm Kench
00:05:16,,0.0,1.0,Rogue,SK Gaming,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,4.0,3.0,3.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Sylas,Aphelios,Tahm Kench,Warwick,Trundle,Twisted Fate,Xayah,Renata Glasc
00:03:53,-5310.0,0.0,0.0,Misfits Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,4.0,2.0,,0,0,0,0,0,1,1,0,Gangplank,Ivern,Katarina,Xayah,Tahm Kench,Gwen,Viego,Sylas,Xayah,Nautilus
00:06:38,400.0,0.0,0.0,Astralis,Rogue,0.0,,0.0,-1.0,-1.0,-9.0,7.0,2.0,42.0,3.0,0,0,0,0,0,1,1,0,Gnar,Udyr,Sylas,Aphelios,Amumu,Ornn,Wukong,Sylas,Sivir,Renata Glasc
00:08:17,1300.0,0.0,2.0,Team Vitality,Team BDS,2.0,3.0,3.0,-1.0,0.0,32.0,-7.0,-1.0,61.0,0.0,0,0,0,0,0,1,1,0,Kennen,Taliyah,Qiyana,Zeri,Amumu,Gnar,Trundle,Sylas,Sivir,Renata Glasc
