time,gold,towers,kills,blue_team,red_team,kda_top,kda_jungle,kda_mid,kda_adc,kda_supp,minions_top,minions_jungle,minions_mid,minions_adc,minions_supp,hextech_dragon,infernal_dragon,mountain_dragon,ocean_dragon,wind_dragon,baron,elder,herald,champion_red_top,champion_red_jungle,champion_red_mid,champion_red_adc,champion_red_supp,champion_blue_top,champion_blue_jungle,champion_blue_mid,champion_blue_adc,champion_blue_supp,blue_team_win,zeri_yummi_blue,zeri_yummi_red,lucian_nami_blue,lucian_nami_red,senna_tahm_blue,senna_tahm_red,kog_lulu_blue,kog_lulu_red,hextech_soul,infernal_soul,mountain_soul,ocean_soul,wind_soul
00:01:42,-1400.0,0.0,0.0,Astralis,Mad Lions,0.0,0.0,0.0,0.0,0.0,15.0,11.0,1.0,-15.0,-5.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:32,7000.0,0.0,9.0,Astralis,Mad Lions,0.0,0.0,0.0,0.0,0.0,2.0,46.0,4.0,19.0,5.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:12,-9600.0,0.0,0.0,Astralis,Mad Lions,0.0,-1.0,0.0,0.0,1.0,0.0,7.0,-6.0,-3.0,2.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:22,0.0,0.0,0.0,Astralis,Mad Lions,0.0,0.0,0.0,0.0,0.0,4.0,104.0,-1.0,4.0,3.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:12,200.0,0.0,0.0,Astralis,Mad Lions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-4.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:02,-7080.0,0.0,0.0,Astralis,Mad Lions,0.0,0.0,0.0,0.0,0.0,-7.0,6.0,-1.0,34.0,1.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:52,300.0,0.0,0.0,Astralis,Mad Lions,0.0,-11.0,0.0,0.0,1.0,-4.0,104.0,-4.0,98.0,-1.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:41,500.0,0.0,0.0,Astralis,Mad Lions,0.0,-11.0,0.0,-1.0,1.0,-7.0,8.0,-46.0,48.0,-3.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:31,5100.0,2.0,3.0,Astralis,Mad Lions,4.0,11.5,0.0,4.5,2.0,27.0,21.0,-10.0,2.0,-13.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:32,6200.0,0.0,0.0,Astralis,Mad Lions,0.0,-1.0,0.0,0.0,1.0,-51.0,-35.0,-1.0,3.0,5.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:22,200.0,0.0,0.0,Astralis,Mad Lions,0.0,-11.0,0.0,0.0,1.0,0.0,3.0,-2.0,66.0,-8.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:01,500.0,0.0,0.0,Astralis,Mad Lions,0.0,-11.0,0.0,0.0,1.0,-3.0,-59.0,-7.0,6.0,2.0,0,0,0,0,0,0,0,1,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:51,700.0,0.0,0.0,Astralis,Mad Lions,0.0,-1.0,0.0,0.0,1.0,2.0,19.0,-8.0,-4.0,-12.0,0,0,0,0,0,0,0,1,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:11:42,100.0,0.0,0.0,Astralis,Mad Lions,0.0,-1.0,0.0,0.0,1.0,-9.0,14.0,-2.0,-96.0,-21.0,0,0,0,0,0,0,0,1,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:12:32,800.0,0.0,0.0,Astralis,Mad Lions,0.0,-11.0,0.0,0.0,1.0,2.0,13.0,-5.0,54.0,-12.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:13:22,2120.0,0.0,1.0,Astralis,Mad Lions,0.0,-10.0,0.0,1.0,2.0,3.0,29.0,-5.0,7.0,-13.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:14:12,2000.0,0.0,1.0,Astralis,Mad Lions,0.0,1.3333333333333337,0.0,1.0,2.0,0.0,13.0,-6.0,5.0,-16.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:01,2600.0,0.0,1.0,Astralis,Mad Lions,0.0,-10.0,0.0,1.0,2.0,7.0,9.0,-7.0,9.0,-15.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:18:21,9200.0,2.0,4.0,Astralis,Mad Lions,5.333333333333333,2.0,0.0,5.5,3.0,35.0,-3982.0,-11.0,2.0,-26.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:19:11,5700.0,4.0,4.0,Astralis,Mad Lions,5.333333333333333,2.0,0.0,5.5,3.0,24.0,18.0,-21.0,2.0,-16.0,0,0,0,0,0,0,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:20:01,5700.0,4.0,4.0,Astralis,Mad Lions,5.333333333333333,2.0,0.0,5.5,3.0,26.0,17.0,-20.0,4.0,14.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:20:52,5800.0,4.0,4.0,Astralis,Mad Lions,5.333333333333333,2.0,1.0,5.5,3.0,26.0,23.0,-26.0,2.0,-18.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:21:42,5200.0,0.0,4.0,Astralis,Mad Lions,5.333333333333333,-8.0,0.0,5.5,3.0,26.0,32.0,-18.0,-2.0,-18.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:22:31,6700.0,4.0,5.0,Astralis,Mad Lions,7.5,2.0,-1.0,0.0,4.0,46.0,28.0,-16.0,1.0,-18.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:23:21,6600.0,4.0,5.0,Astralis,Mad Lions,0.0,-1.0,-1.0,0.0,4.0,29.0,31.0,-31.0,2.0,19.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:24:11,7300.0,4.0,5.0,Astralis,Mad Lions,1.0,-3.0,-2.0,0.0,4.0,34.0,25.0,-26.0,2.0,-20.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:25:01,900.0,4.0,5.0,Astralis,Mad Lions,1.0,-3.0,-2.5,2.0,4.0,30.0,29.0,-24.0,6.0,-21.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:25:51,2000.0,4.0,5.0,Astralis,Mad Lions,7.5,-3.0,-2.0,16.333333333333332,4.0,26.0,36.0,-33.0,3.0,-21.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:27:31,-4220.0,4.0,-5.0,Astralis,Mad Lions,7.25,2.0,-2.0,2.0,5.0,45.0,37.0,-39.0,7.0,-21.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:30:01,5400.0,4.0,-7.0,Astralis,Mad Lions,3.25,0.5,-4.333333333333333,2.0,3.0,32.0,37.0,35.0,-1.0,-19.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:30:51,4500.0,4.0,1.0,Astralis,Mad Lions,1.25,-0.5,1.0,9.5,-4.0,35.0,40.0,-44.0,-2.0,-19.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:31:28,400.0,1.0,1.0,Astralis,Mad Lions,14.571428571428571,-0.75,1.5,10.5,13.0,-28.0,-36.0,-12.0,-25.0,-35.0,0,0,0,0,0,1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:32:31,1300.0,2.0,1.0,Astralis,Mad Lions,1.25,-0.5,1.5,10.5,13.0,35.0,41.0,-61.0,-8.0,-21.0,0,0,0,0,0,-1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:34:11,100.0,0.0,1.0,Astralis,Mad Lions,1.25,-0.5,0.0,4.0,2.0,36.0,48.0,-67.0,-8.0,-20.0,0,0,0,0,0,-1,0,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:35:01,-200.0,0.0,11.0,Astralis,Mad Lions,1.25,-0.5,0.0,4.0,2.0,23.0,47.0,-60.0,-32.0,-18.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:35:51,-300.0,0.0,1.0,Astralis,Mad Lions,1.25,-0.5,-3.0,5.0,3.0,-16.0,47.0,-63.0,-12.0,-18.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:36:41,200.0,-1.0,1.0,Astralis,Mad Lions,1.25,-0.5,0.0,5.0,3.0,26.0,42.0,-58.0,3.0,-16.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:37:31,-200.0,-1.0,1.0,Astralis,Mad Lions,1.25,-0.5,0.0,5.0,2.0,25.0,37.0,-365.0,-4.0,-17.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:38:21,300.0,0.0,1.0,Astralis,Mad Lions,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,5.0,7.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:40:01,-1800.0,0.0,-10.0,Astralis,Mad Lions,1.0,-1.3333333333333333,0.0,0.0,0.0,37.0,34.0,-51.0,-9.0,-17.0,0,0,0,0,0,-1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:40:51,-1600.0,0.0,0.0,Astralis,Mad Lions,1.0,-1.3333333333333333,0.0,0.0,0.0,40.0,40.0,-55.0,-8.0,-46.0,0,0,0,0,0,-1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:41:41,-2500.0,-1.0,0.0,Astralis,Mad Lions,1.0,-1.3333333333333333,1.0,-1.0,10.0,38.0,40.0,-55.0,-20.0,-17.0,0,0,0,0,0,-1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:42:31,5690.0,-1.0,-20.0,Astralis,Mad Lions,1.0,-1.3333333333333333,1.0,-1.0,10.0,34.0,38.0,-62.0,-35.0,-17.0,0,0,0,0,0,-1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:43:21,-5650.0,-1.0,0.0,Astralis,Mad Lions,1.0,-1.3333333333333333,1.0,-1.0,10.0,33.0,42.0,-56.0,-27.0,-16.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:44:11,5730.0,0.0,-20.0,Astralis,Mad Lions,1.0,-1.3333333333333333,1.0,-1.0,0.0,35.0,40.0,-58.0,-52.0,-17.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:45:01,7026.0,-1.0,0.0,Astralis,Mad Lions,1.3333333333333337,-1.0,-3.8,-1.0,10.0,19.0,46.0,-55.0,-39.0,-16.0,0,0,0,0,0,1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:48:21,-720.0,-1.0,-6.0,Astralis,Mad Lions,-1.75,-4.75,-3.5,1.5,10.0,14.0,50.0,-41.0,-538.0,34.0,0,0,0,0,0,-1,1,0,Sejuani,Poppy,Sylas,Sivir,Lulu,Shyvana,Wukong,Ahri,Zeri,Bard,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:00:48,0.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-17.0,13.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:38,100.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,-6.0,-1.0,3.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:28,0.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,27.0,34.0,-8.0,-31.0,3.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:18,-4400.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,2.0,-3.0,0.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:08,600.0,0.0,1.0,Astralis,Rogue,0.0,0.0,1.0,0.0,0.0,-5.0,8.0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:58,17000.0,0.0,1.0,Astralis,Rogue,0.0,0.0,1.0,0.0,0.0,2.0,12.0,-6.0,-34.0,0.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:48,1100.0,0.0,1.0,Astralis,Rogue,0.0,0.0,1.0,0.0,0.0,1.0,10.0,4.0,-8.0,3.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:38,400.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,-1.0,-1.0,-9.0,7.0,2.0,42.0,3.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:28,2000.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,-1.0,-1.0,-60.0,11.0,1.0,-62.0,1.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:18,600.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,-1.0,-1.0,-8.0,15.0,-2.0,3.0,0.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:09:08,300.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,-1.0,-1.0,-12.0,19.0,-2.0,-8.0,0.0,0,0,0,0,0,0,0,1,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:09:58,-1000.0,0.0,0.0,Astralis,Rogue,0.0,0.0,0.0,-1.0,-1.0,-11.0,19.0,0.0,-6.0,0.0,0,0,0,0,0,0,0,1,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:48,200.0,0.0,0.0,Astralis,Rogue,0.0,-3.0,0.0,-1.0,-1.0,-22.0,22.0,-4.0,-102.0,0.0,0,0,0,0,0,0,0,1,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:11:38,6700.0,0.0,0.0,Astralis,Rogue,0.0,-3.0,0.0,-1.0,-1.0,-14.0,26.0,-2.0,-7.0,2.0,0,0,0,0,0,0,0,1,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:12:28,700.0,0.0,1.0,Astralis,Rogue,0.0,2.0,0.0,0.0,16.0,-23.0,24.0,-8.0,-110.0,2.0,0,0,0,0,0,0,0,1,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:13:18,1800.0,0.0,1.0,Astralis,Rogue,0.0,2.0,0.0,9.0,16.0,-24.0,32.0,-6.0,-3.0,0.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:14:08,4600.0,0.0,1.0,Astralis,Rogue,1.0,9.0,0.0,0.0,5.666666666666667,-3.0,0.0,-11.0,3.0,1.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:14:58,1800.0,0.0,3.0,Astralis,Rogue,0.0,2.0,0.0,0.0,16.0,-24.0,32.0,-10.0,0.0,3.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:48,1300.0,0.0,1.0,Astralis,Rogue,0.0,2.0,0.0,25.0,0.0,-31.0,33.0,-8.0,-10.0,-13.0,0,0,0,0,0,0,0,1,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:16:38,1600.0,0.0,1.0,Astralis,Rogue,0.0,2.0,0.0,0.0,16.0,-27.0,-66.0,-4.0,-6.0,2.0,0,0,0,0,0,0,0,1,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:17:28,8100.0,1.0,1.0,Astralis,Rogue,0.0,2.0,0.0,0.0,0.0,-23.0,41.0,-9.0,-14.0,1.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:18:18,3000.0,1.0,2.0,Astralis,Rogue,0.0,3.0,0.0,10.0,1.0,-18.0,45.0,-7.0,-14.0,1.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:19:08,-5480.0,1.0,2.0,Astralis,Rogue,0.0,3.0,0.0,10.0,1.0,-16.0,48.0,-9.0,-14.0,1.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:19:58,3200.0,1.0,2.0,Astralis,Rogue,0.0,3.0,0.0,10.0,1.0,-11.0,46.0,-18.0,-10.0,2.0,0,0,0,0,0,0,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:20:48,2787.0,1.0,5.0,Astralis,Rogue,6.0,12.8,10.666666666666666,10.0,10.75,14.0,1.0,1.0,-2.0,-5.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:22:28,7100.0,1.0,7.0,Astralis,Rogue,2.75,8.0,1.0,5.0,6.0,-25.0,44.0,-3.0,-3.0,1.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:24:08,9200.0,4.0,-2.0,Astralis,Rogue,2.75,8.0,1.0,5.0,6.0,-18.0,47.0,4.0,-11.0,2.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:25:48,-10000.0,5.0,9.0,Astralis,Rogue,2.6,11.5,0.0,6.0,2.0,-26.0,47.0,6.0,-14.0,11.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:27:28,9900.0,5.0,9.0,Astralis,Rogue,0.0,11.5,-15.0,3.0,2.0,-19.0,58.0,-11.0,-17.0,-1.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:28:18,9600.0,5.0,9.0,Astralis,Rogue,0.0,11.5,-15.0,3.0,2.0,-22.0,58.0,-11.0,-26.0,-1.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:29:08,11200.0,5.0,9.0,Astralis,Rogue,0.0,11.5,-15.0,6.0,2.0,-22.0,61.0,-4.0,-27.0,-1.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:29:58,10900.0,-1.0,9.0,Astralis,Rogue,8.0,11.5,0.3333333333333332,6.0,2.0,-19.0,66.0,-1.0,-29.0,0.0,0,0,0,0,0,1,0,0,Gnar,Trundle,Taliyah,Aphelios,Lulu,Gangplank,Wukong,Ahri,Sivir,Bard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:35:57,-3900.0,-2.0,-12.0,Astralis,Team BDS,8.0,6.666666666666666,0.3333333333333332,-10.6,-1.0,-59.0,19.0,5.0,-41.0,-21.0,0,0,0,0,0,1,1,0,Gnar,Xin Zhao,Sylas,Aphelios,Zilean,Gangplank,Wukong,Vex,Zeri,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
